State_Name,District_Name,Season,Crop,Area,Production,lat,lon
Maharashtra,JALNA,Kharif     ,Niger seed,100,,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Other Kharif pulses,500,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sesamum,300,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Soyabean,74600,123600,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sunflower,100,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Urad,9500,5800,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Gram,26900,23600,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Jowar,111400,88800,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Maize,7500,16400,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Other  Rabi pulses,100,,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Safflower,1100,2370,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Sunflower,100,40,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Wheat,9800,13700,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Groundnut,800,500,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Maize,2300,1200,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Sugarcane,13500,972300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Arhar/Tur,47200,11900,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Bajra,23300,7700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Castor seed,100,,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Cotton(lint),294200,159100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Groundnut,800,300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Jowar,1100,300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Maize,57600,32200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Moong(Green Gram),45000,7200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Other Kharif pulses,1000,200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Soyabean,109300,40300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sunflower,100,,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Gram,27100,6800,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Jowar,23100,6500,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Other  Rabi pulses,100,,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Wheat,1900,1500,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Maize,200,100,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Sugarcane,21100,1007500,19.9182328,75.8686247
Maharashtra,KOLHAPUR,Kharif     ,Arhar/Tur,3700,900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Bajra,100,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Gram,9700,6700,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Jowar,16000,233100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Maize,1500,1600,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Moong(Green Gram),1600,1000,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Pulses total,142,65,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Ragi,24700,24300,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Rice,1100,246100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Total foodgrain,1707,3067,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Urad,3200,2700,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Jowar,10300,8800,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Maize,4000,3200,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Other  Rabi pulses,330,14,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Wheat,6300,10100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Summer     ,Maize,100,200,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Summer     ,Rice,3,8,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Whole Year ,Cotton(lint),1,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Arhar/Tur,3500,1300,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Bajra,100,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Cotton(lint),100,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Groundnut,60400,116000,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Jowar,15200,31800,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Maize,2300,4600,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Moong(Green Gram),1400,700,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Niger seed,2200,900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Other Cereals & Millets,5300,3000,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Other Kharif pulses,6000,2400,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Ragi,25400,38400,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Rice,106000,289100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Soyabean,63000,132000,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Sugarcane,94700,9030400,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Urad,3900,2400,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Gram,11300,7800,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Jowar,12100,13800,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Maize,3100,4500,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Other  Rabi pulses,4500,1900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Other Cereals & Millets,2200,2100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Sunflower,100,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Wheat,7300,13400,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Summer     ,Groundnut,2100,6400,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Summer     ,Maize,100,300,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Summer     ,Rice,300,700,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Summer     ,Sunflower,100,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Arhar/Tur,2000,800,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Bajra,100,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Castor seed,300,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Cotton(lint),100,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Groundnut,61800,89900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Jowar,13100,24300,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Maize,2700,3900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Moong(Green Gram),1400,900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Niger seed,2300,600,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Other Kharif pulses,4900,1700,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Ragi,25800,42000,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Rice,103200,261900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Small millets,800,700,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Soyabean,63600,151800,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Urad,4200,3200,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Gram,12200,9300,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Jowar,14300,16800,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Maize,3300,5500,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Other  Rabi pulses,3700,1800,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Small millets,1200,300,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Sunflower,100,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Wheat,7600,15200,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Summer     ,Groundnut,2300,5000,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Summer     ,Maize,100,200,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Summer     ,Rice,300,700,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Summer     ,Sunflower,100,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Whole Year ,Sugarcane,91900,9107900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Arhar/Tur,2000,900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Cotton(lint),100,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Groundnut,65700,98900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Jowar,12400,19600,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Maize,2100,1300,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Moong(Green Gram),1500,1300,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Niger seed,2500,700,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Other Kharif pulses,6500,2400,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Ragi,24800,34700,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Rice,106300,232800,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Small millets,4400,2700,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Soyabean,62900,121900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Urad,3000,900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Gram,12800,8700,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Jowar,11500,15100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Maize,3700,6200,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Other  Rabi pulses,3400,1200,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Small millets,500,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Sunflower,100,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Wheat,8400,15000,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Summer     ,Groundnut,2300,6900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Summer     ,Rice,400,900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Summer     ,Sunflower,200,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Whole Year ,Sugarcane,89700,8158300,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Arhar/Tur,2400,800,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Cotton(lint),100,100,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Groundnut,66900,132400,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Jowar,10600,21900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Maize,1800,3900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Moong(Green Gram),2700,1300,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Niger seed,2200,400,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Other Kharif pulses,3000,800,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Ragi,23700,45300,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Rice,105900,289400,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Small millets,2300,1500,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Soyabean,62200,108900,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Kharif     ,Urad,3100,1400,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Gram,13900,8700,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Jowar,11200,15200,16.7028412,74.2405329
Maharashtra,KOLHAPUR,Rabi       ,Maize,4700,10100,16.7028412,74.2405329
Nagaland,KOHIMA,Kharif     ,Rice,17870,28310,25.75,94.166667
Nagaland,KOHIMA,Kharif     ,Sesamum,200,120,25.75,94.166667
Nagaland,KOHIMA,Kharif     ,Small millets,680,750,25.75,94.166667
Nagaland,KOHIMA,Kharif     ,Soyabean,830,1070,25.75,94.166667
Nagaland,KOHIMA,Kharif     ,Sunflower,220,170,25.75,94.166667
Nagaland,KOHIMA,Rabi       ,Barley,100,150,25.75,94.166667
Nagaland,KOHIMA,Rabi       ,Gram,90,70,25.75,94.166667
Nagaland,KOHIMA,Rabi       ,Linseed,620,230,25.75,94.166667
Nagaland,KOHIMA,Rabi       ,Other  Rabi pulses,280,380,25.75,94.166667
Nagaland,KOHIMA,Rabi       ,Peas & beans (Pulses),620,640,25.75,94.166667
Nagaland,KOHIMA,Rabi       ,Rapeseed &Mustard,750,600,25.75,94.166667
Nagaland,MON,Kharif     ,Sunflower,30,20,26.75,94.833333
Nagaland,MON,Kharif     ,Sweet potato,170,1450,26.75,94.833333
Nagaland,MON,Kharif     ,Tapioca,140,2830,26.75,94.833333
Nagaland,MON,Rabi       ,Lentil,210,170,26.75,94.833333
Nagaland,MON,Rabi       ,Linseed,550,450,26.75,94.833333
Nagaland,MON,Rabi       ,Maize,1040,2050,26.75,94.833333
Nagaland,MON,Rabi       ,Oilseeds total,4180,4120,26.75,94.833333
Nagaland,MON,Rabi       ,Other  Rabi pulses,530,670,26.75,94.833333
Nagaland,MON,Rabi       ,Peas & beans (Pulses),980,1060,26.75,94.833333
Nagaland,MON,Rabi       ,Potato,490,4990,26.75,94.833333
Nagaland,MON,Rabi       ,Rapeseed &Mustard,3630,3670,26.75,94.833333
Nagaland,MON,Rabi       ,Rice,1270,3400,26.75,94.833333
Nagaland,MON,Rabi       ,Wheat,410,750,26.75,94.833333
Nagaland,PEREN,Kharif     ,Arhar/Tur,230,200,25.4790771,93.7256366
Nagaland,PEREN,Kharif     ,Dry chillies,200,240,25.4790771,93.7256366
Nagaland,PEREN,Kharif     ,Dry ginger,140,1350,25.4790771,93.7256366
Nagaland,PEREN,Kharif     ,Groundnut,50,60,25.4790771,93.7256366
Nagaland,PEREN,Kharif     ,Maize,3010,5490,25.4790771,93.7256366
Nagaland,PEREN,Kharif     ,Moong(Green Gram),70,40,25.4790771,93.7256366
Nagaland,PEREN,Kharif     ,Other Kharif pulses,150,130,25.4790771,93.7256366
Nagaland,TUENSANG,Kharif     ,Sunflower,70,60,26.1685055,94.8581982
Nagaland,TUENSANG,Kharif     ,Sweet potato,170,1450,26.1685055,94.8581982
Nagaland,TUENSANG,Kharif     ,Tapioca,210,4250,26.1685055,94.8581982
Nagaland,TUENSANG,Rabi       ,Lentil,210,170,26.1685055,94.8581982
Nagaland,TUENSANG,Rabi       ,Linseed,360,290,26.1685055,94.8581982
Nagaland,TUENSANG,Rabi       ,Oilseeds total,2500,2450,26.1685055,94.8581982
Nagaland,TUENSANG,Rabi       ,Other  Rabi pulses,3270,4150,26.1685055,94.8581982
Nagaland,TUENSANG,Rabi       ,Peas & beans (Pulses),830,910,26.1685055,94.8581982
Nagaland,TUENSANG,Rabi       ,Potato,950,9520,26.1685055,94.8581982
Nagaland,TUENSANG,Rabi       ,Rapeseed &Mustard,2140,2160,26.1685055,94.8581982
Nagaland,TUENSANG,Rabi       ,Wheat,320,580,26.1685055,94.8581982
Nagaland,WOKHA,Kharif     ,Bajra,250,170,26.166667,94.25
Nagaland,WOKHA,Kharif     ,Jowar,100,70,26.166667,94.25
Nagaland,WOKHA,Kharif     ,Maize,4300,4300,26.166667,94.25
Nagaland,WOKHA,Kharif     ,Rice,23670,30460,26.166667,94.25
Nagaland,WOKHA,Rabi       ,Rice,50,70,26.166667,94.25
Nagaland,WOKHA,Kharif     ,Jute,12000,16000,26.166667,94.25
Nagaland,WOKHA,Kharif     ,Maize,4000,5000,26.166667,94.25
Nagaland,WOKHA,Kharif     ,Rice,23000,34000,26.166667,94.25
Nagaland,WOKHA,Kharif     ,Arhar/Tur,70,50,26.166667,94.25
Nagaland,WOKHA,Kharif     ,Bajra,270,230,26.166667,94.25
Nagaland,ZUNHEBOTO,Kharif     ,Small millets,1530,1150,26,94.5
Nagaland,ZUNHEBOTO,Rabi       ,Oilseeds total,2390,2350,26,94.5
Nagaland,ZUNHEBOTO,Rabi       ,Other  Rabi pulses,430,540,26,94.5
Nagaland,ZUNHEBOTO,Rabi       ,Peas & beans (Pulses),600,660,26,94.5
Nagaland,ZUNHEBOTO,Rabi       ,Potato,230,2340,26,94.5
Nagaland,ZUNHEBOTO,Rabi       ,Rapeseed &Mustard,2110,2140,26,94.5
Nagaland,ZUNHEBOTO,Rabi       ,Wheat,290,530,26,94.5
Odisha,ANUGUL,Autumn     ,Arhar/Tur,3555,739,20.8411255,85.0804007
Odisha,ANUGUL,Autumn     ,Groundnut,4086,4037,20.8411255,85.0804007
Odisha,ANUGUL,Autumn     ,Maize,948,675,20.8411255,85.0804007
Odisha,ANUGUL,Autumn     ,Paddy,21779,23578,20.8411255,85.0804007
Odisha,ANUGUL,Autumn     ,Ragi,46,25,20.8411255,85.0804007
Odisha,ANUGUL,Autumn     ,Sesamum,1307,385,20.8411255,85.0804007
Odisha,ANUGUL,Autumn     ,Urad,2878,547,20.8411255,85.0804007
Odisha,ANUGUL,Rabi       ,Wheat,94,67,20.8411255,85.0804007
Odisha,ANUGUL,Summer     ,Arhar/Tur,469,115,20.8411255,85.0804007
Odisha,ANUGUL,Summer     ,Groundnut,1022,1216,20.8411255,85.0804007
Odisha,ANUGUL,Summer     ,Maize,17,14,20.8411255,85.0804007
Odisha,ANUGUL,Summer     ,Paddy,4012,7184,20.8411255,85.0804007
Odisha,ANUGUL,Summer     ,Sesamum,790,187,20.8411255,85.0804007
Puducherry,PONDICHERRY,Summer     ,Rice,3761,12938,11.9340568,79.8306447
Puducherry,PONDICHERRY,Summer     ,Sesamum,177,146,11.9340568,79.8306447
Puducherry,PONDICHERRY,Summer     ,Urad,24,24,11.9340568,79.8306447
Puducherry,PONDICHERRY,Whole Year ,Coconut ,1047,11869000,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Bajra,6,11,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Banana,237,7079,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Brinjal,28,535,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Cashewnut,138,41,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Dry chillies,20,18,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Groundnut,8,24,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Jowar,2,3,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Mango,146,2947,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Onion,1,9,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Ragi,11,26,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Rice,2942,10041,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Sesamum,3,2,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Sugarcane,1921,316965,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Sweet potato,4,60,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Tapioca,188,4782,11.9340568,79.8306447
Puducherry,PONDICHERRY,Kharif     ,Urad,9,7,11.9340568,79.8306447
Puducherry,YANAM,Summer     ,Moong(Green Gram),56,42,16.7333666,82.2145164
Puducherry,YANAM,Whole Year ,Coconut ,284,3408000,16.7333666,82.2145164
Punjab,AMRITSAR,Kharif     ,Arhar/Tur,1800,1400,31.6343083,74.8736788
Punjab,AMRITSAR,Kharif     ,Bajra,1000,1000,31.6343083,74.8736788
Punjab,AMRITSAR,Kharif     ,Maize,7000,14000,31.6343083,74.8736788
Punjab,AMRITSAR,Kharif     ,Rice,292000,879000,31.6343083,74.8736788
Punjab,BATHINDA,Kharif     ,Moong(Green Gram),3000,3000,30.1791154,75.0471016
Punjab,BATHINDA,Kharif     ,Rice,119000,529000,30.1791154,75.0471016
Punjab,BATHINDA,Rabi       ,Barley,1000,3400,30.1791154,75.0471016
Punjab,BATHINDA,Rabi       ,Gram,2000,2100,30.1791154,75.0471016
Punjab,BATHINDA,Rabi       ,Rapeseed &Mustard,2000,2700,30.1791154,75.0471016
Punjab,BATHINDA,Rabi       ,Wheat,254000,1218000,30.1791154,75.0471016
Punjab,FARIDKOT,Kharif     ,Groundnut,1000,1000,30.6009251,74.7947742
Punjab,FARIDKOT,Kharif     ,Rice,56000,214000,30.6009251,74.7947742
Punjab,FARIDKOT,Rabi       ,Barley,1000,3000,30.6009251,74.7947742
Punjab,FARIDKOT,Rabi       ,Gram,200,100,30.6009251,74.7947742
Punjab,FARIDKOT,Rabi       ,Rapeseed &Mustard,1000,1000,30.6009251,74.7947742
Punjab,FARIDKOT,Rabi       ,Wheat,109000,451000,30.6009251,74.7947742
Punjab,FARIDKOT,Whole Year ,Cotton(lint),48000,35000,30.6009251,74.7947742
Punjab,FARIDKOT,Whole Year ,Moong(Green Gram),4300,2000,30.6009251,74.7947742
Punjab,FARIDKOT,Whole Year ,Sugarcane,2000,130000,30.6009251,74.7947742
Punjab,HOSHIARPUR,Kharif     ,Urad,1000,300,31.6085743,75.8464425
Punjab,HOSHIARPUR,Rabi       ,Masoor,1000,500,31.6085743,75.8464425
Punjab,HOSHIARPUR,Rabi       ,Peas & beans (Pulses),2000,2600,31.6085743,75.8464425
Punjab,HOSHIARPUR,Rabi       ,Rapeseed &Mustard,4000,4300,31.6085743,75.8464425
Punjab,HOSHIARPUR,Rabi       ,Wheat,150000,540000,31.6085743,75.8464425
Punjab,HOSHIARPUR,Whole Year ,Sugarcane,22000,1515000,31.6085743,75.8464425
Punjab,JALANDHAR,Kharif     ,Arhar/Tur,600,300,31.2920107,75.5680577
Punjab,JALANDHAR,Kharif     ,Maize,15000,37000,31.2920107,75.5680577
Punjab,KAPURTHALA,Rabi       ,Rapeseed &Mustard,1000,2000,31.385241,75.3055227
Punjab,LUDHIANA,Kharif     ,Arhar/Tur,2000,1600,30.9090157,75.851601
Punjab,LUDHIANA,Kharif     ,Groundnut,100,100,30.9090157,75.851601
Punjab,LUDHIANA,Kharif     ,Maize,2000,6000,30.9090157,75.851601
Punjab,LUDHIANA,Kharif     ,Moong(Green Gram),2100,1600,30.9090157,75.851601
Punjab,LUDHIANA,Kharif     ,Rice,400000,1144000,30.9090157,75.851601
Punjab,LUDHIANA,Rabi       ,Barley,2000,7000,30.9090157,75.851601
Punjab,LUDHIANA,Rabi       ,Gram,100,100,30.9090157,75.851601
Punjab,LUDHIANA,Rabi       ,Rapeseed &Mustard,2000,3000,30.9090157,75.851601
Punjab,LUDHIANA,Rabi       ,Wheat,258000,1246000,30.9090157,75.851601
Punjab,LUDHIANA,Whole Year ,Sugarcane,3000,140000,30.9090157,75.851601
Punjab,MUKTSAR,Kharif     ,Cotton(lint),88000,298000,30.2831401,74.5229972
Punjab,MUKTSAR,Kharif     ,Guar seed,1900,2200,30.2831401,74.5229972
Punjab,MUKTSAR,Kharif     ,Moong(Green Gram),300,300,30.2831401,74.5229972
Punjab,MUKTSAR,Kharif     ,Rice,118000,471000,30.2831401,74.5229972
Punjab,MUKTSAR,Kharif     ,Sesamum,100,,30.2831401,74.5229972
Punjab,MUKTSAR,Rabi       ,Barley,1000,4000,30.2831401,74.5229972
Punjab,MUKTSAR,Rabi       ,Gram,100,100,30.2831401,74.5229972
Punjab,MUKTSAR,Rabi       ,Rapeseed &Mustard,1000,1300,30.2831401,74.5229972
Punjab,MUKTSAR,Rabi       ,Wheat,209000,996000,30.2831401,74.5229972
Punjab,MUKTSAR,Whole Year ,Guar seed,1800,2100,30.2831401,74.5229972
Punjab,MUKTSAR,Kharif     ,Bajra,100,100,30.2831401,74.5229972
Punjab,MUKTSAR,Kharif     ,Cotton(lint),82000,264000,30.2831401,74.5229972
Punjab,MUKTSAR,Kharif     ,Guar seed,4200,2800,30.2831401,74.5229972
Punjab,MUKTSAR,Kharif     ,Moong(Green Gram),3000,3000,30.2831401,74.5229972
Punjab,MUKTSAR,Kharif     ,Rice,115000,457000,30.2831401,74.5229972
Punjab,PATIALA,Kharif     ,Maize,1000,5000,30.2090874,76.3398721
Punjab,PATIALA,Kharif     ,Rice,230000,904000,30.2090874,76.3398721
Punjab,PATIALA,Rabi       ,Barley,1000,4100,30.2090874,76.3398721
Punjab,PATIALA,Rabi       ,Gram,1000,1100,30.2090874,76.3398721
Punjab,PATIALA,Rabi       ,Peas & beans (Pulses),4000,4600,30.2090874,76.3398721
Punjab,PATIALA,Rabi       ,Rapeseed &Mustard,1000,1700,30.2090874,76.3398721
Punjab,PATIALA,Rabi       ,Wheat,233000,1024000,30.2090874,76.3398721
Punjab,PATIALA,Whole Year ,Sugarcane,3000,272000,30.2090874,76.3398721
Punjab,RUPNAGAR,Kharif     ,Arhar/Tur,1300,1000,31.0916808,76.5272674
Punjab,RUPNAGAR,Kharif     ,Maize,28000,49000,31.0916808,76.5272674
Punjab,TARN TARAN,Kharif     ,Cotton(lint),1000,3000,31.3212453,74.8413063
Punjab,TARN TARAN,Kharif     ,Maize,1000,4000,31.3212453,74.8413063
Punjab,TARN TARAN,Kharif     ,Moong(Green Gram),12000,10000,31.3212453,74.8413063
Punjab,TARN TARAN,Kharif     ,Rice,177000,594000,31.3212453,74.8413063
Punjab,TARN TARAN,Kharif     ,Sesamum,5000,2000,31.3212453,74.8413063
Punjab,TARN TARAN,Rabi       ,Masoor,1000,400,31.3212453,74.8413063
Punjab,TARN TARAN,Rabi       ,Peas & beans (Pulses),1000,1700,31.3212453,74.8413063
Punjab,TARN TARAN,Rabi       ,Wheat,183000,931000,31.3212453,74.8413063
Punjab,TARN TARAN,Whole Year ,Sugarcane,1000,75000,31.3212453,74.8413063
Punjab,TARN TARAN,Kharif     ,Arhar/Tur,3000,1700,31.3212453,74.8413063
Rajasthan,JALORE,Kharif     ,Bajra,401931,505895,25.3476006,72.6260916
Rajasthan,JALORE,Kharif     ,Castor seed,24877,40174,25.3476006,72.6260916
Rajasthan,JALORE,Kharif     ,Cotton(lint),231,476,25.3476006,72.6260916
Rajasthan,JALORE,Kharif     ,Groundnut,107,168,25.3476006,72.6260916
Rajasthan,JALORE,Kharif     ,Jowar,4339,3113,25.3476006,72.6260916
Rajasthan,JALORE,Kharif     ,Maize,56,104,25.3476006,72.6260916
Rajasthan,JODHPUR,Whole Year ,Other Vegetables,2680,0,26.2967719,73.0351433
